country,age_range,self_defined_ethnicity,gender,officer_defined_ethnicity,object_of_search,location
london,25-34,Other ethnic group - Not stated,Male,Other,Controlled drugs,"{'latitude': '51.497899', 'street': {'id': 953525, 'name': 'On or near Further/Higher Educational Building'}, 'longitude': '-0.119685'}"
london,,,,,Controlled drugs,"{'latitude': '51.501136', 'street': {'id': 953530, 'name': 'On or near Westminster Bridge Road'}, 'longitude': '-0.117391'}"
london,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,Stolen goods,"{'latitude': '51.499506', 'street': {'id': 953474, 'name': 'On or near Upper Marsh'}, 'longitude': '-0.115614'}"
london,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,Offensive weapons,"{'latitude': '51.503146', 'street': {'id': 953463, 'name': 'On or near Parking Area'}, 'longitude': '-0.113259'}"
london,10-17,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Offensive weapons,"{'latitude': '51.505458', 'street': {'id': 956276, 'name': 'On or near Waterloo Road'}, 'longitude': '-0.114389'}"
london,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.505458', 'street': {'id': 956276, 'name': 'On or near Waterloo Road'}, 'longitude': '-0.114389'}"
london,18-24,Black/African/Caribbean/Black British - African,Male,Black,Controlled drugs,"{'latitude': '51.500747', 'street': {'id': 953529, 'name': 'On or near Westminster Bridge Road'}, 'longitude': '-0.118963'}"
london,,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Stolen goods,"{'latitude': '51.506926', 'street': {'id': 956282, 'name': 'On or near Hatfields'}, 'longitude': '-0.107296'}"
london,over 34,Other ethnic group - Not stated,Male,White,Offensive weapons,"{'latitude': '51.500844', 'street': {'id': 953528, 'name': 'On or near Westminster Bridge Road'}, 'longitude': '-0.122777'}"
london,over 34,Other ethnic group - Not stated,Male,Black,Offensive weapons,"{'latitude': '51.502791', 'street': {'id': 953521, 'name': 'On or near Chicheley Street'}, 'longitude': '-0.116905'}"
london,18-24,White - Any other White background,Female,White,Offensive weapons,"{'latitude': '51.502791', 'street': {'id': 953521, 'name': 'On or near Chicheley Street'}, 'longitude': '-0.116905'}"
london,18-24,Other ethnic group - Not stated,Male,Black,Controlled drugs,"{'latitude': '51.498530', 'street': {'id': 953436, 'name': 'On or near Newnham Terrace'}, 'longitude': '-0.113047'}"
london,18-24,Black/African/Caribbean/Black British - African,Male,Black,Controlled drugs,"{'latitude': '51.498530', 'street': {'id': 953436, 'name': 'On or near Newnham Terrace'}, 'longitude': '-0.113047'}"
london,18-24,Black/African/Caribbean/Black British - African,Male,Black,Controlled drugs,"{'latitude': '51.498530', 'street': {'id': 953436, 'name': 'On or near Newnham Terrace'}, 'longitude': '-0.113047'}"
london,10-17,Other ethnic group - Not stated,Male,Black,Offensive weapons,"{'latitude': '51.494164', 'street': {'id': 953552, 'name': 'On or near A3036'}, 'longitude': '-0.120603'}"
london,over 34,White - Any other White background,Male,White,Controlled drugs,"{'latitude': '51.506837', 'street': {'id': 956277, 'name': 'On or near Upper Ground'}, 'longitude': '-0.111824'}"
london,18-24,Black/African/Caribbean/Black British - Caribbean,Male,Black,Offensive weapons,"{'latitude': '51.494364', 'street': {'id': 953541, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.121300'}"
london,18-24,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.503146', 'street': {'id': 953463, 'name': 'On or near Parking Area'}, 'longitude': '-0.113259'}"
london,18-24,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.503146', 'street': {'id': 953463, 'name': 'On or near Parking Area'}, 'longitude': '-0.113259'}"
london,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Offensive weapons,"{'latitude': '51.500769', 'street': {'id': 953527, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.119222'}"
london,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Offensive weapons,"{'latitude': '51.500747', 'street': {'id': 953529, 'name': 'On or near Westminster Bridge Road'}, 'longitude': '-0.118963'}"
london,18-24,Other ethnic group - Not stated,Male,Black,Offensive weapons,"{'latitude': '51.500747', 'street': {'id': 953529, 'name': 'On or near Westminster Bridge Road'}, 'longitude': '-0.118963'}"
london,18-24,Black/African/Caribbean/Black British - African,Male,Black,Offensive weapons,"{'latitude': '51.500747', 'street': {'id': 953529, 'name': 'On or near Westminster Bridge Road'}, 'longitude': '-0.118963'}"
london,25-34,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.501136', 'street': {'id': 953530, 'name': 'On or near Westminster Bridge Road'}, 'longitude': '-0.117391'}"
london,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,Controlled drugs,"{'latitude': '51.504031', 'street': {'id': 953461, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.114001'}"
london,10-17,Other ethnic group - Not stated,Male,Black,Offensive weapons,"{'latitude': '51.505120', 'street': {'id': 956278, 'name': 'On or near Theed Street'}, 'longitude': '-0.109590'}"
london,10-17,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,Stolen goods,"{'latitude': '51.502820', 'street': {'id': 953537, 'name': 'On or near Theme/Adventure Park'}, 'longitude': '-0.119267'}"
london,25-34,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.502791', 'street': {'id': 953521, 'name': 'On or near Chicheley Street'}, 'longitude': '-0.116905'}"
london,25-34,Black/African/Caribbean/Black British - Caribbean,Male,Black,Controlled drugs,"{'latitude': '51.502791', 'street': {'id': 953521, 'name': 'On or near Chicheley Street'}, 'longitude': '-0.116905'}"
london,10-17,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Offensive weapons,"{'latitude': '51.507133', 'street': {'id': 956297, 'name': 'On or near Victoria Embankment'}, 'longitude': '-0.121813'}"
london,18-24,Asian/Asian British - Any other Asian background,Male,Black,Controlled drugs,"{'latitude': '51.499506', 'street': {'id': 953474, 'name': 'On or near Upper Marsh'}, 'longitude': '-0.115614'}"
london,,Other ethnic group - Not stated,Male,Asian,Controlled drugs,"{'latitude': '51.509232', 'street': {'id': 956205, 'name': 'On or near A301'}, 'longitude': '-0.117576'}"
london,25-34,Black/African/Caribbean/Black British - African,Male,Black,Controlled drugs,"{'latitude': '51.498530', 'street': {'id': 953436, 'name': 'On or near Newnham Terrace'}, 'longitude': '-0.113047'}"
london,18-24,Asian/Asian British - Pakistani,Male,Asian,Controlled drugs,"{'latitude': '51.509232', 'street': {'id': 956205, 'name': 'On or near A301'}, 'longitude': '-0.117576'}"
london,18-24,Asian/Asian British - Any other Asian background,Male,Asian,Controlled drugs,"{'latitude': '51.509232', 'street': {'id': 956205, 'name': 'On or near A301'}, 'longitude': '-0.117576'}"
london,18-24,Asian/Asian British - Any other Asian background,Female,Asian,Stolen goods,"{'latitude': '51.503986', 'street': {'id': 953536, 'name': 'On or near Park/Open Space'}, 'longitude': '-0.118527'}"
london,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.503986', 'street': {'id': 953536, 'name': 'On or near Park/Open Space'}, 'longitude': '-0.118527'}"
london,18-24,Black/African/Caribbean/Black British - Caribbean,Female,Black,Controlled drugs,"{'latitude': '51.498530', 'street': {'id': 953436, 'name': 'On or near Newnham Terrace'}, 'longitude': '-0.113047'}"
london,25-34,Black/African/Caribbean/Black British - African,Male,Black,Stolen goods,"{'latitude': '51.501997', 'street': {'id': 953479, 'name': 'On or near Spur Road'}, 'longitude': '-0.111693'}"
london,over 34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,Stolen goods,"{'latitude': '51.501997', 'street': {'id': 953479, 'name': 'On or near Spur Road'}, 'longitude': '-0.111693'}"
london,25-34,White - Any other White background,Female,White,Stolen goods,"{'latitude': '51.501997', 'street': {'id': 953479, 'name': 'On or near Spur Road'}, 'longitude': '-0.111693'}"
london,25-34,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.501997', 'street': {'id': 953479, 'name': 'On or near Spur Road'}, 'longitude': '-0.111693'}"
london,,Mixed/Multiple ethnic groups - White and Black African,Male,Black,Controlled drugs,"{'latitude': '51.502820', 'street': {'id': 953537, 'name': 'On or near Theme/Adventure Park'}, 'longitude': '-0.119267'}"
london,25-34,Black/African/Caribbean/Black British - African,Male,Black,Offensive weapons,"{'latitude': '51.494164', 'street': {'id': 953552, 'name': 'On or near A3036'}, 'longitude': '-0.120603'}"
london,25-34,Other ethnic group - Not stated,Female,Black,Stolen goods,"{'latitude': '51.498530', 'street': {'id': 953436, 'name': 'On or near Newnham Terrace'}, 'longitude': '-0.113047'}"
london,18-24,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.502820', 'street': {'id': 953537, 'name': 'On or near Theme/Adventure Park'}, 'longitude': '-0.119267'}"
london,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,Stolen goods,"{'latitude': '51.500747', 'street': {'id': 953529, 'name': 'On or near Westminster Bridge Road'}, 'longitude': '-0.118963'}"
london,10-17,Other ethnic group - Not stated,Male,White,Stolen goods,"{'latitude': '51.494364', 'street': {'id': 953541, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.121300'}"
london,25-34,Other ethnic group - Not stated,Male,Black,Offensive weapons,"{'latitude': '51.502791', 'street': {'id': 953521, 'name': 'On or near Chicheley Street'}, 'longitude': '-0.116905'}"
london,10-17,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.502791', 'street': {'id': 953521, 'name': 'On or near Chicheley Street'}, 'longitude': '-0.116905'}"
london,10-17,Other ethnic group - Not stated,Male,White,Controlled drugs,"{'latitude': '51.502791', 'street': {'id': 953521, 'name': 'On or near Chicheley Street'}, 'longitude': '-0.116905'}"
london,18-24,White - Any other White background,Female,White,Controlled drugs,"{'latitude': '51.503986', 'street': {'id': 953536, 'name': 'On or near Park/Open Space'}, 'longitude': '-0.118527'}"
london,25-34,Black/African/Caribbean/Black British - African,Male,Black,Controlled drugs,"{'latitude': '51.500769', 'street': {'id': 953527, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.119222'}"
london,18-24,Other ethnic group - Not stated,Male,Asian,Stolen goods,"{'latitude': '51.505458', 'street': {'id': 956276, 'name': 'On or near Waterloo Road'}, 'longitude': '-0.114389'}"
london,10-17,Other ethnic group - Any other ethnic group,Male,White,Stolen goods,"{'latitude': '51.494364', 'street': {'id': 953541, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.121300'}"
london,25-34,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Male,Black,Controlled drugs,"{'latitude': '51.500769', 'street': {'id': 953527, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.119222'}"
london,18-24,White - Any other White background,Female,White,Controlled drugs,"{'latitude': '51.502820', 'street': {'id': 953537, 'name': 'On or near Theme/Adventure Park'}, 'longitude': '-0.119267'}"
london,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Offensive weapons,"{'latitude': '51.500769', 'street': {'id': 953527, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.119222'}"
london,10-17,Other ethnic group - Not stated,Male,White,Stolen goods,"{'latitude': '51.508257', 'street': {'id': 956095, 'name': 'On or near A201'}, 'longitude': '-0.104503'}"
london,18-24,Mixed/Multiple ethnic groups - Any other Mixed/Multiple ethnic background,Male,Other,Controlled drugs,"{'latitude': '51.503986', 'street': {'id': 953536, 'name': 'On or near Park/Open Space'}, 'longitude': '-0.118527'}"
london,,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.495486', 'street': {'id': 953442, 'name': 'On or near Lambeth Road'}, 'longitude': '-0.115592'}"
london,25-34,White - Any other White background,Male,White,Controlled drugs,"{'latitude': '51.504031', 'street': {'id': 953461, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.114001'}"
london,18-24,Asian/Asian British - Indian,Female,Asian,Controlled drugs,"{'latitude': '51.501136', 'street': {'id': 953530, 'name': 'On or near Westminster Bridge Road'}, 'longitude': '-0.117391'}"
london,18-24,Asian/Asian British - Indian,Female,Asian,Controlled drugs,"{'latitude': '51.501136', 'street': {'id': 953530, 'name': 'On or near Westminster Bridge Road'}, 'longitude': '-0.117391'}"
london,18-24,Asian/Asian British - Indian,Male,Asian,Controlled drugs,"{'latitude': '51.501136', 'street': {'id': 953530, 'name': 'On or near Westminster Bridge Road'}, 'longitude': '-0.117391'}"
london,10-17,Other ethnic group - Not stated,Male,White,Stolen goods,"{'latitude': '51.508257', 'street': {'id': 956095, 'name': 'On or near A201'}, 'longitude': '-0.104503'}"
london,10-17,Other ethnic group - Not stated,Male,Black,Offensive weapons,"{'latitude': '51.497580', 'street': {'id': 953456, 'name': 'On or near Police Station'}, 'longitude': '-0.111573'}"
london,25-34,Black/African/Caribbean/Black British - African,,Black,Controlled drugs,"{'latitude': '51.498530', 'street': {'id': 953436, 'name': 'On or near Newnham Terrace'}, 'longitude': '-0.113047'}"
london,,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Controlled drugs,"{'latitude': '51.504031', 'street': {'id': 953461, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.114001'}"
london,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,Asian,Controlled drugs,"{'latitude': '51.494164', 'street': {'id': 953552, 'name': 'On or near A3036'}, 'longitude': '-0.120603'}"
london,over 34,Other ethnic group - Not stated,Male,Black,Controlled drugs,"{'latitude': '51.498530', 'street': {'id': 953436, 'name': 'On or near Newnham Terrace'}, 'longitude': '-0.113047'}"
london,,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.500769', 'street': {'id': 953527, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.119222'}"
london,25-34,White - Any other White background,Male,White,Stolen goods,"{'latitude': '51.500769', 'street': {'id': 953527, 'name': 'On or near Pedestrian Subway'}, 'longitude': '-0.119222'}"
london,over 34,Black/African/Caribbean/Black British - African,Female,Black,Offensive weapons,"{'latitude': '51.500906', 'street': {'id': 953490, 'name': 'On or near Lower Marsh'}, 'longitude': '-0.112631'}"
london,18-24,White - Any other White background,Male,White,Controlled drugs,"{'latitude': '51.503146', 'street': {'id': 953463, 'name': 'On or near Parking Area'}, 'longitude': '-0.113259'}"
london,18-24,White - English/Welsh/Scottish/Northern Irish/British,Male,White,Stolen goods,"{'latitude': '51.515111', 'street': {'id': 956393, 'name': 'On or near Shopping Area'}, 'longitude': '-0.145107'}"
london,18-24,Other ethnic group - Any other ethnic group,Male,Other,Offensive weapons,"{'latitude': '51.500960', 'street': {'id': 953496, 'name': 'On or near Gray Street'}, 'longitude': '-0.107629'}"
